Price Date,Open Price,High Price,Low Price,Close Price,Trade Value,Number Of Trades,Traded Quantity
16-09-2020,986,1005.65,982,1001.75,9973473916,239939,10059392
15-09-2020,979.5,994,971.65,982.45,11402371129,252665,11608223
14-09-2020,957,991.05,948.3,978.4,21347911660,342353,21871591
11-09-2020,934.9,954.15,931,945.7,6307865396,124065,6672082
10-09-2020,935.3,942,924.8,940.05,4831122432,101735,5172091
09-09-2020,935,946,926,927.75,5163032077,133068,5529150
08-09-2020,929.95,952,925.55,939.3,12154247390,200293,12892115
07-09-2020,918.9,927.55,913.05,925.05,6172952177,101639,6700450
04-09-2020,915,929.5,914.45,919.15,7974078251,146258,8650414
03-09-2020,926.5,949.4,924,935.55,8275049706,130511,8828016
02-09-2020,915,926.4,913.5,924,5229493200,105709,5678696
01-09-2020,926.25,935,912.1,914.15,6367507048,117189,6907783
31-08-2020,935.25,950.5,914.6,928.6,11954811845,206060,12808369
28-08-2020,951.45,952.5,933.05,935.25,7142134781,180829,7593988
27-08-2020,960,960.95,945.2,947.05,5859108364,124639,6154300
26-08-2020,941.25,954.25,938.4,950.8,4870349606,114894,5153663
25-08-2020,947.5,948.65,933.6,938.1,5863927590,105761,6233923
24-08-2020,947,952,939.2,947.4,5486819045,153799,5798579
21-08-2020,963.05,963.45,946.55,948.8,6200435489,123340,6513784
20-08-2020,958.9,965.5,951.3,955.15,5416530384,123695,5656667
19-08-2020,970.9,971.55,957.45,959.3,6378066101,125391,6622744
18-08-2020,963.9,969.2,958.7,967.55,5922744205,119041,6142171
17-08-2020,954.1,972.45,954.1,957.5,8669769420,140270,9008716
14-08-2020,955.85,963,952.05,953.6,4464257395,88402,4663873
13-08-2020,954.8,968.5,948.25,951.2,4876025984,87144,5097705
12-08-2020,948,958.8,942.2,954.95,6564723271,89286,6908732
11-08-2020,949.9,962,946.1,948.45,6485671475,92778,6802508
10-08-2020,948.9,956.8,945.3,951.35,5446342904,102663,5716472
07-08-2020,969.45,969.45,949,950.9,7652389955,159251,8010973
06-08-2020,953.5,974.4,942.5,970.85,10560771158,202937,10976523
05-08-2020,952,960.95,938.3,944.7,9113224805,170591,9616176
04-08-2020,960.45,970.7,940.55,949.85,10576516986,166839,11133259
03-08-2020,960,965.4,947.45,956.9,8098076651,164566,8480166
31-07-2020,969.25,986.45,953.3,966,12337423708,195979,12704359
30-07-2020,962,972.65,958.75,961.45,12062741577,222807,12492569
29-07-2020,953.25,960,943.6,954.15,10619817806,212215,11152710
28-07-2020,946,967.55,941.2,962.85,15085058374,220010,15819466
27-07-2020,921.55,952.8,918.65,948.45,15804436677,278528,16828218
24-07-2020,903.25,925.75,903.25,922.85,16666989754,240036,18209670
23-07-2020,915.65,915.8,900.65,907.95,11843097056,203420,13052804
22-07-2020,938.95,939,910,917.9,13226774281,191180,14354421
21-07-2020,945,949.7,929.2,936.75,12068383201,209340,12877814
20-07-2020,908.5,945,906.75,934.3,16977458353,242092,18421083
17-07-2020,911,919.9,892.15,903.15,28632889196,432265,31682904
16-07-2020,900.1,955.5,894.25,911,83239052701,936612,90433393
15-07-2020,799,848.45,794.8,830.95,24919080835,376383,30060998
14-07-2020,792.95,806.4,781.35,783.25,7119121563,139180,8961822
13-07-2020,788,805.35,786.05,797.05,8618519870,150013,10804911
10-07-2020,773.5,789.9,773.5,781.85,4073445026,94276,5206452
09-07-2020,780,790,775,781.7,5354314428,130712,6854196
08-07-2020,784.9,784.9,772.2,774.7,6599550757,145325,8476675
07-07-2020,769.4,796.95,765.55,794.15,15215059540,321825,19362666
06-07-2020,765.2,775,761.5,764,6767835779,180660,8811009
03-07-2020,755,764,752.5,762.7,5920349097,148320,7796573
02-07-2020,737.35,765.45,735.4,756.6,13057143719,207044,17263764
01-07-2020,737.25,742.3,729.75,731.9,4031836580,101474,5477687
30-06-2020,732.8,738.95,724.25,735.95,7639234133,140340,10411347
29-06-2020,735.4,744.7,730.1,731.75,6582024856,128524,8954490
26-06-2020,710.2,751.6,710,748.2,19263536479,378564,26030535
25-06-2020,704.85,705.6,693.5,700.5,10466323460,214685,14945304
24-06-2020,716.9,726.8,709.4,714.15,7333276140,147819,10220908
23-06-2020,695.7,724.5,692.1,720.65,8672464910,203759,12157486
22-06-2020,707.1,708.7,700,703.7,5485377026,145862,7804139
19-06-2020,709,711.9,701,705.55,15816432220,266933,22438873
18-06-2020,708.2,716.6,706,713.9,4748091716,174646,6670206
17-06-2020,699.9,710.3,698,703.65,5143752646,136959,7291919
16-06-2020,702,712,699.15,701.2,7144207775,170413,10132423
15-06-2020,693,704.4,685.25,687.55,5441612327,105262,7857344
12-06-2020,675.8,695.15,675.5,692.05,6723519558,165667,9796064
11-06-2020,712,713.4,700.25,703.95,6246123986,140529,8825914
10-06-2020,715,719.45,709.2,715.85,5197377191,121854,7263272
09-06-2020,720,729.6,715.05,717.6,7273061785,173628,10078863
08-06-2020,707.65,725.8,704,720.85,7704389373,180849,10719124
05-06-2020,707,711.7,700.6,703.55,5448030852,124734,7718943
04-06-2020,702,709.45,697.5,707.75,7593495551,134508,10783594
03-06-2020,710.7,711.9,696,701.55,7995869972,179242,11378568
02-06-2020,700.5,711.65,697.55,708.1,4986183795,123937,7059409
01-06-2020,698.75,706.65,691.5,699.55,8596981340,166839,12276649
29-05-2020,692.5,700.8,674.95,691,19543032832,241793,28291172
28-05-2020,707,710,690,707.4,6607699864,141590,9440121
27-05-2020,686.05,709.2,675,705.45,6088143746,155415,8774694
26-05-2020,693,699.45,679,680.55,4895318484,122600,7099719
22-05-2020,675,695.85,673.5,692.35,8169629532,201776,11867864
21-05-2020,666.5,679.45,665.4,672.2,4850780460,122009,7214401
20-05-2020,668.5,673,659.65,669.55,3862248244,104746,5795193
19-05-2020,664,674.8,655,668.6,3943378544,121850,5902238
18-05-2020,659.85,670.55,653,663.9,6924280885,160262,10435495
15-05-2020,664.8,664.8,646.7,652.3,6038757599,159733,9255353
14-05-2020,659,671.75,652.6,658.15,11193113876,284577,16888356
13-05-2020,694.8,699.9,683.75,694.15,5750758216,156513,8287106
12-05-2020,678.5,691,675.5,687.65,5037715533,165655,7356063
11-05-2020,682.5,698.55,678,682.9,5077673284,157658,7370192
08-05-2020,672.25,680.9,668.5,674.2,5669937480,206669,8400376
07-05-2020,665.55,674.35,662.45,664.95,3196499217,93851,4779550
06-05-2020,676.9,681.45,664.05,665.9,5324157713,211094,7934457
05-05-2020,681.75,685.6,670,673.7,4342730627,132076,6393108
04-05-2020,689.8,701.2,670.35,673.7,6259591493,177978,9122803
30-04-2020,700,720,698.1,715.5,11564226726,277142,16254036
29-04-2020,666,682,658,676.55,5805084866,175742,8639246
28-04-2020,673,677,653.05,660.7,4814874279,128788,7296594
27-04-2020,661.05,681,661.05,664.6,4817370468,143869,7183316
24-04-2020,668.55,675,654.8,658,4849470612,162251,7319950
23-04-2020,647.05,683.65,638.1,679.3,9611440871,225884,14451294
22-04-2020,633.2,645,628.05,641.85,5289759466,148917,8267159
21-04-2020,627.8,646.5,627.8,633.2,7443524923,195803,11660678
20-04-2020,640,661,639,653.3,8709344590,220363,13322995
17-04-2020,644,646,626,628.75,5624422628,220448,8878372
16-04-2020,619.95,634.9,603.5,623.85,11034508895,254606,17783310
15-04-2020,651.4,653.3,635.6,639.05,7726657237,278339,11963493
13-04-2020,629,651.7,626.05,637.4,5341425789,232090,8330291
09-04-2020,646.8,652.8,632.1,636.25,7639338597,232901,11931287
08-04-2020,630,655.65,626.35,631.6,7526162136,235881,11806901
07-04-2020,615,644.25,612.9,639,9506714566.3,260480,15146526
03-04-2020,603.5,606,582.15,585.7,6056725608,261228,10221890
01-04-2020,634.35,637.5,594,602.8,8005888361,379235,13083865
31-03-2020,650,662,633.7,641.5,9830768498,279311,15175528
30-03-2020,625.1,663.5,621.1,626.7,9343228364,230047,14625720
27-03-2020,665.05,674.9,642.25,652.7,8823242465,262091,13495469
26-03-2020,615,650.85,612.1,643,9497347855,291975,14868843
25-03-2020,597,635,565.7,606.2,10944193384,429544,18339650
24-03-2020,522,601.15,522,589.8,11471457437,434375,20029537
23-03-2020,540,560.95,515.9,526.45,9110393753,258952,17146303
20-03-2020,549.5,617.45,548,585.2,12495510371,407561,21356183
19-03-2020,509.25,558,509.25,545.55,8969244995,313532,16584106
18-03-2020,568,578,528,534.3,8510344347,235885,15391568
17-03-2020,588.1,592,550,554.95,9186285698,359329,16060126
16-03-2020,622,622.15,580,583.15,11434179964,462293,19140854
13-03-2020,592,667,570,642.35,10632077963,286353,16903140
12-03-2020,668,670,627.5,631.2,9000417645,265786,13965689
11-03-2020,690.65,695.95,669.05,686,11087131349,233010,16165054
09-03-2020,724.5,725.85,697,704.45,7274162430,180848,10308697
06-03-2020,741,744,729.1,738.95,6806310521,147517,9216022
05-03-2020,763.75,773.55,751.75,754.6,5922737657,124093,7755293
04-03-2020,753.9,761.5,745.55,758.75,8295623047,155822,11013444
03-03-2020,755,759,741.25,747,5862836381,136066,7826587
02-03-2020,737,765.9,733.75,741.05,7375861532,155968,9821523
28-02-2020,750,756.8,722.05,731.7,10433101671,277778,14123957
27-02-2020,778,780.75,772.2,777.85,4059425155,100716,5223386
26-02-2020,793.95,801.45,780.5,782.75,6935314353,168481,8760569
25-02-2020,799,806,795.4,798.4,5596900401,114637,6996695
24-02-2020,800.1,811.6,792.15,795.85,5328879150,130286,6627536
20-02-2020,803.25,806.1,793.85,797,3655039599,94252,4564569
19-02-2020,800,804.85,796.15,800.45,3186637946,79345,3985192
18-02-2020,785,799.05,783.65,797.65,4032462344,103674,5083346
17-02-2020,790.3,793.45,783.3,789.45,2312085827,69780,2929629
14-02-2020,794.5,799.2,784.6,786.45,4213573743,103460,5321680
13-02-2020,785,794,782.2,792.25,3455129906,80876,4387430
12-02-2020,775.8,783.25,775.1,781.05,2302228797,80507,2948825
11-02-2020,779,779.1,769.2,773.55,3335859223,83764,4312817
10-02-2020,774,778,769.75,773.2,2958264287,50917,3827682
07-02-2020,775.95,778.85,771,777.3,2213620888,53815,2853344
06-02-2020,784.35,786.8,770,771.35,5695512989,133662,7341622
05-02-2020,781,786,774.4,784.55,4917872804,142904,6310409
04-02-2020,770.1,789.9,770.1,787.85,4508019532,126688,5771311
03-02-2020,782,790.95,764.5,767.4,4949738299,132708,6416745
01-02-2020,775.1,791.25,769.25,779.5,3978923967,105374,5104062
31-01-2020,780.55,784.95,771.6,775.95,4732547587,72176,6092028
30-01-2020,789.7,789.7,778,780.7,3015775801,98962,3859680
29-01-2020,786.6,792.8,784.25,789.7,5383335132,83287,6832757
28-01-2020,781,781.8,772,778,3973833552,108248,5121009
27-01-2020,779.05,784.8,774.4,778.1,2911159552,102550,3741610
24-01-2020,775.75,786.5,773.6,782.75,5875559436,131263,7540490
23-01-2020,777.1,785.5,776.7,784.35,9784566375,197205,12528017
22-01-2020,768.45,778,766,770.2,7510499148,148501,9733935
21-01-2020,768.45,770.5,760.75,762.5,3398977857,83703,4448374
20-01-2020,771.6,774.4,762.95,768.45,2982074924,81096,3887680
17-01-2020,770.7,772.9,762.25,767.85,2883743850,98313,3762957
16-01-2020,770.7,772.5,760.25,767,4399309409,93520,5740586
15-01-2020,773.85,773.85,762.15,767.55,4638298219,96319,6047430
14-01-2020,769.95,776.95,767.2,775.65,8813264899,289583,11414418
13-01-2020,760,777.5,755,773.55,28421129305,753340,36952038
10-01-2020,740.45,742.9,730.5,738.15,6891078451,145267,9341405
09-01-2020,721.7,731.5,714.3,727.55,9797455292,161064,13521186
08-01-2020,724.95,729,708.3,718.2,6201707522,232857,8639443
07-01-2020,738,742.6,725.1,727.9,5803119825,189680,7899363
06-01-2020,746.1,753.8,736.5,738.85,4847236982,129992,6519403
03-01-2020,733.9,748,733.9,746,5870173302,105632,7882938
02-01-2020,738.9,740.8,730.9,734.7,4160025336,102483,5658200
01-01-2020,735,740,732.55,736.85,1553368749,36769,2112415
31-12-2019,729.7,737.75,725.45,731.15,5076419897,156522,6927885
30-12-2019,736.1,737.95,727.25,732.9,3932522164,115398,5368416
27-12-2019,729.75,737.5,728.85,736.95,2496171889,65467,3399094
26-12-2019,732,734.55,726.55,728.95,2791528461,48763,3821806
24-12-2019,736.95,736.95,728.3,733.4,2118192661,50306,2890759
23-12-2019,732.15,737.3,731.65,736,3655128113,80052,4975608
20-12-2019,731,735,728.25,731.55,5701077060,131404,7794167
19-12-2019,733.5,735.95,724.6,730.85,5252474994,165219,7199210
18-12-2019,731,737.3,722.75,732.45,8943242214,210673,12215295
17-12-2019,719.7,731.25,715,729.7,7646917890,193372,10525565
16-12-2019,712.3,720.2,710.2,714,4020694131,116838,5616324
13-12-2019,700.35,712.9,700.35,711.3,7299214570,132030,10302412
12-12-2019,718.5,720.7,699.55,702.1,7845417394,163350,11112042
11-12-2019,716.6,722.7,713,721.05,4342244981,125702,6043554
10-12-2019,713,718.5,710,714.55,3189284688,81372,4457939
09-12-2019,716,722.35,714.25,717.25,4625177252,114112,6435865
06-12-2019,715.95,720,709.6,715.1,3738886365,79319,5226096
05-12-2019,706.45,715.9,703.8,714.85,3428139268,76989,4814422
04-12-2019,697,710.5,693.35,708.85,5244767945,169304,7427886
03-12-2019,692.7,699.7,688.55,698.35,3647553742,84499,5239013
02-12-2019,703.1,704,690.3,692.7,6507684351,102880,9383736
29-11-2019,700.9,702.3,691.55,696.35,2965402319,110226,4262379
28-11-2019,699.1,703.35,694.05,701.85,3379270403,84619,4837683
27-11-2019,694.25,697.65,690.1,695.75,2681478170,64039,3861635
26-11-2019,705,707.25,686,690.6,18888701556,163058,27253106
25-11-2019,693.35,705.15,693.2,698.1,5120436170,109264,7334511
22-11-2019,711.75,712,685.1,693.2,9995652431,223156,14415826
21-11-2019,715.5,721.45,710.5,713.25,6929352718,127699,9692973
20-11-2019,712.8,715,705,713,4366791187,87462,6142171
19-11-2019,709.9,714,705,712.85,4617726814,127941,6495885
18-11-2019,705,710,699.3,705.2,5270093826,140015,7490916
15-11-2019,709.05,712.95,702.3,703.9,5194471562,122419,7362623
14-11-2019,696.35,709.8,696.35,705.3,7440318352,172258,10539902
13-11-2019,696.5,700,687.75,691.35,6932539254,182739,9973690
11-11-2019,698.9,707.2,698,704.4,4891336200.2,118370,6951494
08-11-2019,722,724.25,705.5,708.15,6150137780,114589,8585630
07-11-2019,717,724.35,712.1,720.1,9871154253,205054,13733737
06-11-2019,695.8,721.5,692,712.3,15188685234,344247,21372589
05-11-2019,708.75,708.75,691.5,696.1,9019750145,204502,12897805
04-11-2019,681.8,732.5,678.15,709,20984607124,384467,29381982
01-11-2019,690,694,682.6,687.9,6687468933,181647,9713519
31-10-2019,668.4,695.45,666.1,685.6,18783689652,424958,27405901
30-10-2019,660.4,671.4,656.2,660.6,15192276718.45,319118,22879467
29-10-2019,651,653.75,647,650.65,10866929875,309792,16709764
27-10-2019,651.1,652.5,645.55,648.85,1909914669,67356,2945433
25-10-2019,647,652.5,636,637.45,10652215420,327171,16549337
24-10-2019,650,653.2,632,635.35,16521876123,393942,25666433
23-10-2019,630,656.65,615.1,650.6,38969147749,1059289,60516887
22-10-2019,691.1,691.1,638.35,643.55,59334453057,1643015,90152532
18-10-2019,763.8,773.8,760,767.85,7704758992,187743,10037200
17-10-2019,767,770.55,765.1,769.5,7578123004,202471,9860495
16-10-2019,765.25,775.95,761.55,771.45,8291883881,258065,10767032
15-10-2019,773.1,775.95,765,768.3,10592375903,298596,13762133
14-10-2019,786.75,797,780,786.1,11963746230,308844,15150858
11-10-2019,781.5,823.8,776.6,814.8,16653757511,318660,20636344
10-10-2019,785.4,794.7,776.6,783.05,8186820532,123048,10402917
09-10-2019,795.45,795.9,778.8,783.65,4964668558,148580,6335025
07-10-2019,794.85,802,786.1,789.55,2911078095,118304,3679845
04-10-2019,790,797.6,787.05,793.45,6514820231,114239,8201713
03-10-2019,792.55,797.85,784.15,785.6,4353793070,166567,5497672
01-10-2019,807,807.55,791.55,793.55,4685487403,172253,5881438
30-09-2019,785.1,808,784.15,805.65,6555812643,156000,8178091
27-09-2019,787.05,794.25,780.1,782.2,3996126505,161432,5087642
26-09-2019,787.75,797,778.1,782.55,14457802893,178651,18442824
25-09-2019,787.7,801,781.65,792.65,7392081925,257048,9313576
24-09-2019,765,798.65,765,794.05,10781580308,236139,13717998
23-09-2019,806.9,806.9,741.9,764.35,13316370233,423674,17279260
20-09-2019,822.9,835,802,805,18236400807,277034,22462366
19-09-2019,824.85,827,815.2,820.7,5419828833,120499,6601607
18-09-2019,829.9,832.95,824,829.85,2651273644,115862,3199389
17-09-2019,831.5,835,820.55,831.25,4585299188,135783,5540901
16-09-2019,832.05,837.95,820.55,827.7,4009906892,137629,4846496
13-09-2019,818.1,831.05,817.5,829.3,3982478489,93586,4832021
12-09-2019,816.4,819.85,810.85,816.4,3590752490,110552,4400017
11-09-2019,822.3,828.55,814.15,820.1,6535045006,162235,7981036
09-09-2019,836.8,840.3,827.55,829.1,3637654796,122479,4377870
06-09-2019,843.3,847,835.05,840.15,5132762932,171032,6106841
05-09-2019,830.1,837.5,826.65,834.05,6603073399,242554,7926895
04-09-2019,810.75,822.45,810.25,821.3,5071479097,124357,6199015
03-09-2019,815,822.4,812.05,814.25,4613455970,109072,5647088
30-08-2019,810,817.35,802,814.9,6614876749,144388,8174186
29-08-2019,795.5,809.7,795.5,806.95,6304378192,117244,7830413
28-08-2019,787.4,805,786.3,802.5,4687024731,113678,5881134
27-08-2019,791,794.95,781.1,784.65,12612131007,242098,16061642
26-08-2019,795.9,806.8,786.9,802.55,4324723248,141654,5412074
23-08-2019,796.45,809.95,795.8,802.2,5533306730,151009,6895015
22-08-2019,799.9,801.3,792.35,795.7,4162305017,136435,5222488
21-08-2019,793,803.75,793,799.45,4738350175,154752,5926896
20-08-2019,785.2,798,783.85,792.75,6691567043,140808,8435344
19-08-2019,775.6,783,773.35,777.65,3023717275,107402,3881451
16-08-2019,780,780.05,762.5,774.55,3960775632,125413,5128088
14-08-2019,775.1,778.25,768,774.8,4594357881,154633,5940968
13-08-2019,784.15,786,760.15,764.75,5807216873,161749,7517099
09-08-2019,792,796.75,784.8,789.85,3446958075,77391,4362520
08-08-2019,782.7,792.75,781.25,788.75,6309550990,171889,8009009
07-08-2019,778.9,783.45,772.35,776.1,3996582934,157512,5130457
06-08-2019,778.8,783.7,769.8,774.45,7246765644,199427,9331718
05-08-2019,772.6,785.9,768.65,776.7,7759839281,281736,9976238
02-08-2019,765.05,779.9,762.25,775.6,8350680485,227612,10838336
01-08-2019,786.45,788.4,764.4,768.85,7794755234,216329,10066407
31-07-2019,790.85,799.8,781.6,793.65,5824475368,209577,7350584
30-07-2019,791.9,797.8,788.55,792.7,6885836889,193679,8673253
29-07-2019,789.5,796.95,786.2,791.45,4938229661,190597,6244316
26-07-2019,792.3,795,782.2,787,3888567432,201172,4941763
25-07-2019,788.25,800.2,787.65,794.5,7758491817,259756,9773568
24-07-2019,788,793.75,783.6,786.3,4520166052,236924,5745146
23-07-2019,787,804,785.55,790.05,8575674727,207585,10782564
22-07-2019,785.95,792,782.05,784.4,5594276879,132725,7107151
19-07-2019,788.7,794.5,781.25,785.4,5358405148,96268,6812754
18-07-2019,789.05,798.5,786.2,792.7,5187412944,148380,6534471
17-07-2019,783.9,795,776.75,794.15,5333567144,159078,6754348
16-07-2019,777,787.8,776,784.85,7766341596,231682,9924322
15-07-2019,763,781.65,754.2,779.35,23891946222,665352,31064152
12-07-2019,722.5,730.6,719.6,726.75,5701708861,122936,7874441
11-07-2019,719.45,723.5,709.6,721.5,4480742890,104709,6252688
10-07-2019,709,722.7,706.5,717.25,5424075999,130598,7573816
09-07-2019,718,719.85,709.05,715.5,3585086283,121716,5022638
08-07-2019,716.45,724.95,712.3,717.6,5147414056,111837,7177092
05-07-2019,735,736.4,713.5,718,3565194468,113048,4926289
04-07-2019,729,736.4,728.6,733.8,2401148622,97167,3274064
03-07-2019,741,743.2,730,731.3,4390116575,133416,5958379
02-07-2019,734,741.65,730.1,740,3555605380,88954,4837606
01-07-2019,735,737.5,729.85,731.3,2364922428,101260,3224968
28-06-2019,735.5,739.5,728.5,732,4338124834,116890,5919494
27-06-2019,742,744.7,728.15,730.55,8156165447,145135,11122346
26-06-2019,743,751.45,738,739.2,4050265777,98489,5447130
25-06-2019,744,750.9,737.3,748.1,2738811697,118947,3677911
24-06-2019,751.9,751.9,742.65,745.5,3559059442,70416,4758178
21-06-2019,755,755,747.15,750.2,9903909135,122666,13200318
20-06-2019,737.8,756.9,735.9,754.9,5355932052,113630,7148684
19-06-2019,752.5,755.4,748.6,751.9,3452713824,91764,4596253
18-06-2019,740.2,752.45,740.2,750.15,4647146093,150082,6202838
17-06-2019,743,744.5,737.8,740.55,2288895910,72650,3085588
14-06-2019,743.85,745.5,738.25,740.45,4120112207,105007,5556353
13-06-2019,740,747.2,740,742.65,3575457338,97174,4808577
12-06-2019,756.95,756.95,745,753.8,6559815655,169526,8738342
11-06-2019,755,759,750.5,754.9,4326875501,131848,5733127
10-06-2019,740.1,754.1,740.1,753.5,3332437616,124012,4435148
07-06-2019,735.85,743.95,735.85,739.1,2380445779,98025,3218358
06-06-2019,736.5,744.65,733.65,735.6,5573564234,124258,7563925
04-06-2019,737.25,739.45,733.15,735.3,8641713183,109238,11733702
03-06-2019,729.8,750.9,729,744.65,5748728043,97774,7744761
31-05-2019,736.5,742.95,733.2,737.75,6117494485,138065,8290306
30-05-2019,727,737.25,722.55,733.55,11068104089,149521,15089296
29-05-2019,725.5,733.65,723.65,727.8,7507528235,121851,10293077
28-05-2019,712,733.45,709.8,728.1,17312718820,195730,23860490
27-05-2019,707.4,713.8,705.5,708.1,7294165659,89920,10247544
24-05-2019,703.8,711.75,700.45,709.2,4957669574,143196,7016424
23-05-2019,715,716.7,697.45,701.05,5126301904,176571,7233736
22-05-2019,710,718.25,707,709.75,4130757868,141566,5795713
21-05-2019,722.65,722.65,707.7,709.3,6156377506,170212,8645535
20-05-2019,719.7,726.4,706,722.4,8066098169,209544,11213708
17-05-2019,733.15,735.8,720.1,723.9,5916646101,126562,8155948
16-05-2019,720,737,719.1,733.1,4722270061,137776,6468556
15-05-2019,714.9,725.2,712.6,716.1,4798849589,139499,6668929
14-05-2019,716.5,717.75,703.6,713.85,7476675551,252851,10513001
13-05-2019,716.55,726.45,712.1,719.7,4903097929,201194,6808993
10-05-2019,720.8,726,715,716.85,5995942203,181229,8352335
09-05-2019,719.15,730.3,715.8,721.05,5358635227,242225,7396525
08-05-2019,721,726,716.5,719.35,4508602896,162077,6247642
07-05-2019,720.4,727.9,718.7,724.55,4164126683,104342,5747536
06-05-2019,715,721.8,710.65,718.4,6360864406,148896,8858265
03-05-2019,722.9,731,718.2,723.6,4604058031,133663,6348116
02-05-2019,747,748.4,729.5,730.8,4688477303,115522,6351352
30-04-2019,738,753.8,738,751.35,7426241722,165676,9920046
26-04-2019,731,739.8,729,738,5075636518,151426,6895168
25-04-2019,736.45,737.65,727.05,728.55,5849611510,174336,8005235
24-04-2019,728.2,737.9,724,736.45,6076539568,174385,8285120
23-04-2019,723.9,730,718.4,728.2,4006855184,130836,5516668
22-04-2019,717.05,725.75,715,721.05,4654646597,115955,6455426
18-04-2019,722.5,722.5,712.75,717.05,9892653589,302789,13801105
16-04-2019,727.9,727.9,714.1,724.1,9047646706,343101,12524411
15-04-2019,724.7,731.35,712.6,727.5,22878628207,566543,31574803
12-04-2019,743.1,751.55,740.6,747.75,5260021361,165165,7043212
11-04-2019,751.75,751.75,740.05,742.7,6103734443,158348,8200995
10-04-2019,764,766.7,751.3,752.7,5340336511,134089,7031088
09-04-2019,770,773,758.2,760.6,5150087735,146107,6730692
08-04-2019,763.05,770,755.4,767.25,3752910224,143815,4919911
05-04-2019,750.9,760.95,748,759.3,4761576373,148065,6276040
04-04-2019,751.4,753.8,745.1,747.9,5754345633,178872,7688525
03-04-2019,756,758.5,746.8,753.3,5189955761,200625,6897127
02-04-2019,759,765.8,754.6,759.4,5539625143,169885,7283600
01-04-2019,742,760,742,755.1,4967199560,149150,6584982
29-03-2019,743.9,747.95,740,743.85,5147991154,155083,6924061
28-03-2019,730,745,730,737.8,6862616741,187881,9277241
27-03-2019,730,732.3,727.15,729.7,5395199921,122789,7387487
26-03-2019,735.25,735.25,719.1,727.75,6816221095,220918,9406261
25-03-2019,742.4,742.4,730.55,735.25,5620907955,150353,7644966
22-03-2019,745,746.35,732.3,743.1,6586009783,186950,8883260
20-03-2019,727.25,742.3,727.15,738.95,9935368276,368666,13471173
19-03-2019,712.8,726.5,707.4,722.25,6377897941,165399,8917337
18-03-2019,721.55,723.7,705.35,710.2,5766884632,169894,8065544
15-03-2019,712,723.75,709.6,718.55,10504207795,174230,14638664
14-03-2019,714,714.9,706.2,708.35,4554911141,158840,6415187
13-03-2019,710,718.6,706.3,708.45,8066893617,183506,11348867
12-03-2019,709,714.95,705.6,706.95,8505977967,224748,11997387
11-03-2019,713.3,718.5,709.4,711.25,7072398151,173911,9932198
08-03-2019,722.95,722.95,710.65,712.35,5142023172,154378,7193994
07-03-2019,734,734.5,720.55,722.95,4313906550,132988,5951551
06-03-2019,736.1,736.1,727,732.5,4448254459,201307,6076668
05-03-2019,740.5,742.5,730.25,732.5,3546464354,187167,4826505
01-03-2019,735.5,743.4,735.5,741.9,2959115940,86883,3998826
28-02-2019,738.7,742.4,732.3,734.3,6296619714,142436,8559921
27-02-2019,745,746.4,732.75,735.25,4384324580,181469,5936354
26-02-2019,748.6,752.6,740.15,742.5,6204521714,188778,8319610
25-02-2019,735.55,758,735.55,754.9,4905413918,155205,6547552
22-02-2019,732.5,738.2,728,734.95,2752041713,99246,3750833
21-02-2019,738,738,727.1,733.45,5274097399,151794,7202786
20-02-2019,727,743,726.05,740.7,3828686486,130965,5210675
19-02-2019,739.1,740.55,721.3,724.3,6831940831,124664,9401334
18-02-2019,742.35,747.65,736,741.05,3956112148,105532,5346825
15-02-2019,742.3,746.5,732.6,741.95,4130795666,93850,5586389
14-02-2019,751,753,737.25,740.05,3437611370,113149,4610535
13-02-2019,750.1,759.7,743.65,754.9,3802821368,133702,5050182
12-02-2019,760.35,760.35,741,750.45,5471189241,148513,7310690
11-02-2019,766.9,768.75,759,762.8,4206653296,101154,5500216
08-02-2019,760,772.25,754.9,760.9,4515625944,92824,5915169
07-02-2019,763.05,769.45,761,764,3035522378,102039,3961797
06-02-2019,755.55,766.95,754.35,763.3,4485360735.15,150791,5880482
05-02-2019,747,759.95,747,754.85,3537094843,98651,4694366
04-02-2019,757,762.5,749.2,755.9,2976361897,110537,3945391
01-02-2019,751.35,762.5,744.5,757.05,4728608322,119145,6276585
31-01-2019,726,751.3,726,749.55,10292423935,265809,13825233
30-01-2019,727.9,734.8,721.1,725.9,4186556192,125751,5763026
29-01-2019,725.5,732.85,716.5,727.9,4879714903,137242,6760819
28-01-2019,731,732.6,719,727.95,5760882919,128705,7944693
25-01-2019,728,737.9,724.25,730.35,4055912046,86157,5543112
24-01-2019,728.1,736.1,721,732,5406365018,138534,7429783
23-01-2019,742.35,742.6,729.2,731.65,5305910422,114457,7212099
22-01-2019,741.25,749,734,745.35,4974904339,184880,6723375
21-01-2019,738.2,751,734,745,6055327086,207759,8129422
18-01-2019,730,736.2,726.3,730.95,4311101798,117506,5902151
17-01-2019,735.8,739,729.1,733.35,5060865130,155361,6903771
16-01-2019,729.9,737.8,728.5,736.8,7090838080,175301,9658944
15-01-2019,707.2,730,707.2,726.6,14193222353,285205,19671304
14-01-2019,707,710.2,695.95,701.9,13543620376,289248,19312937
11-01-2019,680.2,685.5,672.5,683.5,8341603861,159694,12281903
10-01-2019,681.6,682,672.55,679.7,6486610276,141449,9572493
09-01-2019,686.2,689.8,664,676.1,12299738075,314702,18130292
